Unnamed: 0,last_weight,average_weight,size,start_weight last_weight,start_weight average_weight,last_weight^2,last_weight average_weight,last_weight fasting,last_weight morning_temperature,last_weight evening_temperature,last_weight morning_do,last_weight evening_do,last_weight morning_salinity,last_weight morning_pH,last_weight transparency,last_weight long_cycle,average_weight^2,average_weight fasting,average_weight morning_temperature,average_weight evening_temperature,average_weight morning_do,average_weight evening_do,average_weight morning_salinity,average_weight morning_pH,average_weight transparency,average_weight long_cycle,fasting size,morning_temperature size,evening_temperature size,morning_do size,evening_do size,morning_salinity size,morning_pH size,transparency size,long_cycle size,size^2,average_adg
0.0,0.29606966345022356,0.16954577547658273,0.03952971683409565,0.01822712903679607,0.010444019955378268,0.0877552989760719,0.05028327475616746,0.5296592343289861,0.2909007664556137,0.2963669669410059,0.29606966345022356,0.2960670103001194,0.29606966345022356,0.2909705085975847,0.2960696634502236,0.3015930059189571,0.028812013221426333,0.4761716171617162,0.16658578072704616,0.16971602780945996,0.16954577547658273,0.1695426454513545,0.16954577547658273,0.16662801942847252,0.16954577547658276,0.17279376060203513,0.04712697917911579,0.03952971683409565,0.039376854878694495,0.04006040436794607,0.039133239999291906,0.03908557906733413,0.03951195738961359,0.03952971683409565,0.0407439566580494,0.0021585200676469407,0.21596858638743452
0.0005249343832020997,0.312661802777124,0.17824193927983054,0.03971600202181524,0.018217315887463854,0.010391177045878315,0.09785851060808363,0.05581870620449584,0.5593184686579722,0.3072032338921167,0.3129757675525647,0.312661802777124,0.3126592121636572,0.312661802777124,0.30727658279107883,0.312661802777124,0.344079224610198,0.03183910058624778,0.5005610561056105,0.1751301235891566,0.17842092401651097,0.17824193927983054,0.17823884203089665,0.17824193927983056,0.17517425264052364,0.17824193927983056,0.19624615759784889,0.047311790862171146,0.03971600202181524,0.03956316971430487,0.040246586627726504,0.039319602084509415,0.039271950396487454,0.03969815888532337,0.03971600202181524,0.04454368951502093,0.002175974547761048,0.21465968586387432
0.0010498687664041995,0.19098611437985408,0.12597081666274418,0.058344520793773606,0.011807903767911626,0.00779319766329122,0.036548389566692846,0.024121918290486825,0.34181741691207407,0.18765180602442805,0.19117789640113375,0.19098611437985408,0.19098306516437996,0.1909861143798541,0.18769870537212227,0.1909861143798541,0.16333498045909883,0.01592044724819085,0.35396039603960394,0.12377157014735074,0.12609731244449396,0.12597081666274418,0.1259675224012265,0.12597081666274418,0.12380433663520403,0.12597081666274418,0.10778726835956969,0.06579295916770675,0.058344520793773606,0.058194653275341686,0.05886481260576959,0.05795581060625936,0.057909083311819605,0.05831830845630055,0.058344520793773606,0.048456659443888966,0.004266413262014185,0.2207678883071553
0.0015748031496062992,0.1845140032948929,0.12961873381972228,0.07339636396151597,0.011734201341685888,0.008247557550037789,0.03411620950124343,0.023979115514414694,0.3302482120319731,0.1812926875208276,0.18469928623350446,0.1845140032948929,0.18451092968569496,0.18451400329489295,0.18133817997749693,0.18451400329489293,0.15780534396050316,0.016854094358704184,0.36419141914191416,0.1273558005766528,0.12974889272079412,0.12961873381972228,0.12961545330739438,0.12961873381972228,0.1273893600394474,0.1296187338197223,0.11090397256786905,0.08072574315857953,0.07339636396151596,0.07324889199265944,0.0739083391960284,0.07301386709183331,0.07296788670740798,0.07336338930965013,0.07339636396151597,0.06040191233928226,0.0064544822957220095,0.21727748691099474
0.002099737532808399,0.29112732407625325,0.1531301482701812,0.04482553859926668,0.009492706407900701,0.004996679861407882,0.08485221231015709,0.044663902818762785,0.5208245687841818,0.2860447123255916,0.2914196646311799,0.29112732407625325,0.29112465229821455,0.29112732407625325,0.28611338011441634,0.29112732407625325,0.315099437196378,0.02350985445037256,0.4301320132013201,0.15045674379518684,0.1532839165661093,0.1531301482701812,0.15312695637359902,0.15313014827018123,0.15049541410937725,0.15313014827018123,0.1658406437908706,0.05238091131168949,0.044825538599266676,0.04467351949104639,0.0453533000388469,0.044431247850475114,0.04438384971040713,0.044805399910505674,0.04482553859926668,0.04887186204084281,0.0026813604835766447,0.20986038394415354
0.0026246719160104987,0.2884208048952695,0.14814073899741115,0.03956697387163957,0.007978560995352858,0.004101142095564961,0.08328311879768131,0.04280946534585275,0.5159865376525032,0.28338544458772225,0.28871042765198945,0.2884208048952695,0.288418122916219,0.2884208048952695,0.2834535240403002,0.2884208048952695,0.3121720454948971,0.022005050491629093,0.4161386138613861,0.14555444153059302,0.14828949709142777,0.14814073899741115,0.1481375282954855,0.14814073899741118,0.14559202725970244,0.14814073899741118,0.16044406082814058,0.04716394151572686,0.03956697387163957,0.03941411784581657,0.040097640819902164,0.03917051241633541,0.0391228533331648,0.03954919768875553,0.03956697387163957,0.04358872354202709,0.0021620054984705095,0.21291448516579403
0.0031496062992125984,0.28100729583431394,0.1515180042362909,0.03952971683409565,0.008501398394541088,0.004587172572300211,0.07906015662616783,0.04265937952439471,0.5027345393352965,0.276101363392689,0.2812894741872504,0.28100729583431394,0.2810045859133617,0.2810072958343139,0.27616783131554756,0.281007295834314,0.29392852329827307,0.023018190340107426,0.4256105610561056,0.14887274518610819,0.15167015366980888,0.1515180042362909,0.15151480626345387,0.15151800423629092,0.14891106505653426,0.15151800423629092,0.15857970698274368,0.04712697917911579,0.03952971683409565,0.039376854878694495,0.04006040436794607,0.039133239999291906,0.03908557906733413,0.03951195738961359,0.03952971683409565,0.04194710054694974,0.0021585200676469407,0.20724258289703312
0.003674540682414698,0.2532360555424806,0.14016239115085902,0.04629807865457386,0.007572484848303659,0.004194372550553498,0.06421747068332018,0.03557001442602155,0.4530921329406815,0.24881496399542158,0.25349034692251377,0.2532360555424806,0.25323324095027716,0.25323605554248063,0.2488753950767916,0.2532360555424806,0.24877374695442167,0.01970219638489668,0.3937623762376237,0.13771538272070008,0.14030313764842292,0.140162391150859,0.14015915037812476,0.14016239115085902,0.13775123413687343,0.14016239115085904,0.1377775781261698,0.05384180366346039,0.04629807865457385,0.04614629390587121,0.04682502647330172,0.045904395762194385,0.04585707069323813,0.04627727840040198,0.04629807865457386,0.04531118522454167,0.0028365501452432317,0.19851657940663175
0.004199475065616798,0.25241233231348553,0.14650506001412097,0.041727882049186746,0.006923834293361068,0.004021411987344609,0.06380076477789699,0.03705612661902431,0.4516196886832141,0.24800562164041787,0.25266579653754273,0.25241233231348553,0.2524095146166263,0.25241233231348553,0.2480658736629301,0.25241233231348553,0.27322500807519445,0.021522561745193732,0.41155115511551155,0.14394731885422857,0.14665217561269966,0.14650506001412097,0.14650184314723605,0.14650506001412097,0.14398454902360627,0.14650506001412097,0.1586748980172456,0.049307757039168995,0.04172788204918674,0.04157536993889684,0.04225735503335516,0.0413323126048584,0.041284760751343325,0.0417091350389889,0.04172788204918674,0.0457597298482206,0.002368835964198379,0.19371727748691098
0.004724409448818898,0.0797834784655213,0.0797834784655213,0.10032078309325315,0.006399944991000415,0.006399944991000415,0.006399944991000415,0.006399944991000415,0.1430374421539756,0.07839058809892928,0.07986359443004849,0.0797834784655213,0.07978001012152017,0.0797834784655213,0.07841331450083222,0.07978347846552131,0.03777907551322941,0.006399944991000415,0.22442244224422442,0.07839058809892928,0.07986359443004849,0.0797834784655213,0.07978001012152017,0.0797834784655213,0.07841331450083222,0.07978347846552131,0.03777907551322941,0.10743719174951365,0.10032078309325312,0.10017759623287799,0.1008178818096267,0.09994940047526923,0.09990475614770139,0.10027571215623585,0.10032078309325312,0.043369379139797944,0.011480901346960372,0.21160558464223383
